03/05/2018,09:00,23.62,33.33,0.69,116.58,877.0889,410.6,79.89,693.0
03/05/2018,09:10,24.28,32.44,0.855,145.48,877.1135,452.2,83.0,719.2
03/05/2018,09:20,24.61,34.49,1.249,155.03,877.1851,490.8,86.6,734.3
03/05/2018,09:30,24.55,35.95,1.801,167.01,877.1173,537.9,89.0,768.9
03/05/2018,09:40,24.29,35.3,1.522,121.99,877.0395,578.7,90.5,794.0
03/05/2018,09:50,24.8,36.49,1.601,81.3737,877.0159,618.8,92.1,816.0
03/05/2018,10:00,24.7,33.28,1.415,170.98,877.0483,652.0,94.8,824.0
03/05/2018,10:10,25.8,34.72,1.446,171.53,876.981,680.4,98.1,827.0
03/05/2018,10:20,24.54,33.52,2.071,153.84,876.9586,715.6,100.1,839.0
03/05/2018,10:30,25.52,32.5,1.863,183.1,876.894,748.6,101.6,853.0
03/05/2018,10:40,25.89,33.12,2.008,149.06,876.9341,775.4,104.0,858.0
03/05/2018,10:50,25.67,33.15,2.128,155.61,876.8643,804.0,107.3,864.0
03/05/2018,11:00,26.23,32.43,2.454,165.99,876.8312,830.0,110.3,869.0
03/05/2018,11:10,26.08,30.8,1.963,185.17,876.7335,853.0,114.0,872.0
03/05/2018,11:20,26.34,31.85,1.943,181.01,876.6104,875.0,115.6,878.0
03/05/2018,11:30,26.87,31.24,2.347,174.46999999999997,876.4128,894.0,116.7,882.0
03/05/2018,11:40,26.48,30.25,1.32,207.83,876.3003,912.0,117.6,887.0
03/05/2018,11:50,26.82,30.9,2.207,187.9,876.2144,932.0,119.2,892.0
03/05/2018,12:00,27.1,28.41,1.632,183.82,875.9929,934.0,124.7,878.0
03/05/2018,12:10,27.44,28.21,2.005,178.32999999999998,875.7458,949.0,127.7,881.0
03/05/2018,12:20,27.54,27.29,2.327,221.98,875.5647,957.0,134.7,872.0
03/05/2018,12:30,27.88,26.61,1.968,236.28000000000003,875.2084,961.0,141.1,864.0
03/05/2018,12:40,28.17,25.31,1.297,148.422,875.1826,951.0,146.7,844.0
03/05/2018,12:50,29.18,23.75,1.447,82.086,874.8271,955.0,152.5,839.0
03/05/2018,13:00,28.5,26.51,2.518,96.628,874.7952,944.0,154.1,820.0
03/05/2018,13:10,28.13,25.24,1.862,146.5137,874.5963,936.0,153.9,813.0
03/05/2018,13:20,28.74,24.73,1.662,144.52,874.4053,927.0,155.0,806.0
03/05/2018,13:30,29.14,24.5,2.27,144.27,874.1127,918.0,155.8,797.4
03/05/2018,13:40,30.05,23.47,1.044,98.078,873.9997,917.0,155.0,806.0
03/05/2018,13:50,29.11,24.36,1.457,156.14,873.785,905.0,153.5,798.2
03/05/2018,14:00,30.14,23.13,2.398,203.38,873.7191,887.0,152.5,790.4
03/05/2018,14:10,29.92,21.94,1.904,204.7482,873.4003,876.0,150.3,790.6
03/05/2018,14:20,30.27,22.38,1.512,150.2,873.2992,864.0,148.8,792.7
03/05/2018,14:30,30.69,22.14,2.046,161.91,873.001,836.0,148.0,775.5
03/05/2018,14:40,30.41,21.19,2.051,170.376,872.8519,826.0,143.9,782.9
03/05/2018,14:50,30.44,21.12,2.704,155.82,872.5883,807.0,140.5,783.9
03/05/2018,15:00,31.36,18.74,0.851,156.99,872.4636,784.6,137.4,782.4
03/05/2018,15:10,31.72,19.73,1.994,154.81,872.3554,771.7,136.7,787.9
03/05/2018,15:20,31.65,20.2,2.735,200.157,872.1298,739.3,137.4,766.5
03/05/2018,15:30,32.29,18.57,0.925,136.42000000000002,871.8629,702.0,137.6,743.8
03/05/2018,15:40,32.83,19.04,1.521,141.63,871.7712,669.9,138.5,723.6
03/05/2018,15:50,32.7,18.84,1.87,151.97,871.7537,639.0,139.6,702.1
03/05/2018,16:00,32.87,17.24,1.658,146.22,871.3849,604.7,141.6,676.8
03/05/2018,16:10,32.61,18.09,2.302,120.47,871.3309,586.7,144.4,675.0
03/05/2018,16:20,33.03,16.08,1.505,125.42,871.5273,537.5,142.7,631.5
03/05/2018,16:30,33.24,17.21,2.117,128.76,871.5559,492.7,144.8,584.3
03/05/2018,16:40,33.11,15.74,2.061,114.24,871.5283,466.5,153.5,554.0
03/05/2018,16:50,33.23,16.28,1.758,121.09,871.5129,440.5,165.6,516.2
03/05/2018,17:00,33.28,17.0,2.014,154.38,871.3862,421.3,176.3,490.7
03/05/2018,17:10,32.86,15.23,1.875,169.23,871.2885,396.9,188.8,437.2
03/05/2018,17:20,32.86,16.32,2.838,200.32,871.2874,372.0,192.5,394.5
03/05/2018,17:30,32.04,15.88,2.61,195.51,871.2686,315.8,166.2,332.6
03/05/2018,17:40,31.95,16.35,1.702,154.37,871.2897,231.7,129.6,240.1
03/05/2018,17:50,31.74,16.39,2.558,146.77,871.2733,161.2,101.1,136.4
03/05/2018,18:00,31.0,18.06,2.15,168.38,871.404,102.0,73.9,53.06
03/05/2018,18:10,31.16,16.11,1.473,182.81,871.4896,103.0,63.14,157.2
03/05/2018,18:20,31.12,17.85,1.787,174.91,871.3692,74.01,53.85,60.96
03/05/2018,18:30,30.24,17.89,2.257,184.12,871.4105,39.84,30.09,26.49
03/05/2018,18:40,29.95,18.43,2.041,155.94,871.3656,16.82,13.38,0.031
03/05/2018,18:50,29.71,18.84,1.264,165.54000000000002,871.2445,2.623,1.682,0.0
03/05/2018,19:00,29.41,19.59,1.091,188.27,871.5344,0.062,0.0,0.0
03/05/2018,19:10,29.13,19.93,0.403,178.49,871.6791,0.0,0.0,0.0
03/05/2018,19:20,28.94,20.1,0.227,195.43,871.7158,0.0,0.0,0.0
03/05/2018,19:30,28.66,21.57,0.0,213.21,871.8666,0.0,0.0,0.0
03/05/2018,19:40,28.22,22.76,0.0,285.06,871.7776,0.0,0.0,0.0
03/05/2018,19:50,27.81,23.27,0.798,320.37,871.9262,0.0,0.0,0.0
03/05/2018,20:00,27.19,25.11,1.934,326.54,871.9067,0.0,0.0,0.0
03/05/2018,20:10,27.18,24.63,2.184,349.21,872.1055,0.0,0.0,0.007
03/05/2018,20:20,25.84,26.71,2.914,349.8,872.579,0.0,0.0,0.0
03/05/2018,20:30,25.73,26.0,2.604,314.0412,872.5018,0.0,0.0,0.008
03/05/2018,20:40,25.56,26.95,2.101,249.0187,872.4174,0.0,0.0,0.0
03/05/2018,20:50,25.18,27.19,2.234,247.9251,872.7415,0.0,0.0,0.002
03/05/2018,21:00,24.93,28.28,1.99,313.7632,872.8118,0.0,0.0,0.001
03/05/2018,21:10,24.85,28.49,1.674,55.5301,873.0258,0.0,0.0,0.0
03/05/2018,21:20,24.85,28.73,1.295,146.6059,873.0992,0.0,0.0,0.0
03/05/2018,21:30,24.64,29.03,1.431,217.839,873.3081,0.0,0.0,0.0
03/05/2018,21:40,24.56,28.97,1.34,178.5163,873.2938,0.0,0.0,0.0
03/05/2018,21:50,24.53,30.06,0.815,248.6565,873.2451,0.0,0.0,0.0
03/05/2018,22:00,24.01,31.52,1.354,119.4728,873.2858,0.0,0.0,0.0
03/05/2018,22:10,23.76,31.25,1.288,212.36,873.4495,0.0,0.0,0.0
03/05/2018,22:20,23.86,31.08,0.349,266.51,873.4417,0.0,0.0,0.048
03/05/2018,22:30,23.93,29.89,1.192,283.33000000000004,873.6128,0.0,0.0,0.125
03/05/2018,22:40,23.82,31.11,0.483,272.52,873.6462,0.0,0.0,0.003
03/05/2018,22:50,23.54,31.79,0.0,236.7096,873.777,0.0,0.0,0.0
03/05/2018,23:00,23.25,31.73,0.976,81.244,873.8912,0.0,0.0,0.057
03/05/2018,23:10,23.28,31.59,0.883,162.38,873.8582,0.0,0.0,0.123
03/05/2018,23:20,23.32,34.25,0.697,155.78,873.9241,0.0,0.0,0.053
03/05/2018,23:30,22.79,34.96,0.374,226.42,874.0793,0.0,0.0,0.05
03/05/2018,23:40,22.94,34.38,0.341,246.5256,874.26,0.0,0.0,0.069
03/05/2018,23:50,22.79,34.86,1.239,208.767,874.423,0.0,0.0,0.039
03/06/2018,00:00,22.66,34.49,1.662,130.79500000000002,874.5618,0.0,0.0,0.084
03/06/2018,00:10,22.73,37.42,0.546,120.605,874.5448,0.0,0.0,0.0
03/06/2018,00:20,22.82,40.14,0.156,103.533,874.5377,0.0,0.0,0.0
03/06/2018,00:30,22.6,41.1,0.537,132.51,874.5616,0.0,0.0,0.009
03/06/2018,00:40,22.65,41.54,0.011,187.083,874.5622,0.0,0.0,0.0
03/06/2018,00:50,22.68,41.44,0.027,29.464,874.643,0.0,0.0,0.0
03/06/2018,01:00,22.44,41.78,1.002,181.5881,874.4966,0.0,0.0,0.275
03/06/2018,01:10,22.09,43.14,1.706,213.2163,874.201,0.0,0.0,0.0
03/06/2018,01:20,21.24,45.77,2.221,273.754,874.268,0.0,0.0,0.0
03/06/2018,01:30,21.09,43.11,2.055,331.77,874.4554,0.0,0.0,0.0
03/06/2018,01:40,21.36,43.69,2.321,336.47,874.57,0.0,0.0,0.009
03/06/2018,01:50,21.34,44.54,2.283,337.27,874.2998,0.0,0.0,0.02
03/06/2018,02:00,20.84,46.62,2.275,343.65,874.4795,0.0,0.0,0.0
03/06/2018,02:10,20.28,47.84,2.526,338.56,874.4561,0.0,0.0,0.0
03/06/2018,02:20,19.69,48.9,2.351,331.03000000000003,874.5047,0.0,0.0,0.0
03/06/2018,02:30,20.54,45.9,2.161,338.98,874.398,0.0,0.0,0.269
03/06/2018,02:40,20.26,47.95,2.184,338.34000000000003,874.3079,0.0,0.0,0.028
03/06/2018,02:50,19.82,48.83,2.05,329.71,874.3247,0.0,0.0,0.0
03/06/2018,03:00,19.68,48.46,1.944,331.16,874.0049,0.0,0.0,0.0
03/06/2018,03:10,19.66,49.24,2.066,336.56,874.2191,0.0,0.0,0.0
03/06/2018,03:20,19.47,48.66,2.3,350.14,874.2916,0.0,0.0,0.0
03/06/2018,03:30,19.34,49.38,2.055,354.32,874.2592,0.0,0.0,0.0
03/06/2018,03:40,19.19,49.28,1.726,276.381,874.194,0.0,0.0,0.0
03/06/2018,03:50,19.14,49.48,1.496,333.36,874.3246,0.0,0.0,0.024
03/06/2018,04:00,18.94,46.82,1.904,332.1,874.4146,0.0,0.0,0.083
03/06/2018,04:10,19.38,47.57,1.819,334.61,874.0702,0.0,0.0,0.198
03/06/2018,04:20,18.96,48.97,2.013,334.0,874.2848,0.0,0.0,0.0
03/06/2018,04:30,18.69,49.65,2.036,338.1,874.6683,0.0,0.0,0.0
